passes,shots,average_pass_length,ppda,avg_pass_angle_deep,avg_pass_angle_mid,avg_pass_angle_final,team,xg_per_shot,carries_per_pass
566,18,21.109891281519435,2.1007194244604315,0.0016207733933979,0.0244672384246907,2.5679326587549416,Colombia,0.16123970516666666,0.7579505300353356
335,5,24.82368155044776,2.268292682926829,-0.172533849059527,0.4360645106125129,2.268211834291892,Costa Rica,0.033059595000000004,0.7223880597014926
596,13,20.770695688087248,2.033333333333333,0.1164956432053333,-0.0296281456575775,-0.8254070132866744,Panama,0.056214045615384615,0.8489932885906041
224,6,29.36884485848214,3.2595419847328246,0.0981976761620305,0.1245479423653059,-0.8321039661860787,United States,0.1523797565,0.6651785714285714
304,2,25.281749501644736,2.567073170731707,-0.06339256854498,0.0673844119751388,0.4751425503762218,Costa Rica,0.136027275,0.7006578947368421
569,17,20.85974276326889,2.0072992700729926,-0.1159477046905085,-0.3559536523296919,1.2488729148718885,Paraguay,0.08470957082352941,0.8295254833040422
447,7,21.34203945615213,1.865284974093264,0.158058665372019,-0.1092410367691196,-1.281776706542463,Brazil,0.04368823142857143,0.8210290827740492
449,13,20.544835191314032,2.9384615384615387,0.182076090521559,0.2930273215073494,-0.2458823104199587,Colombia,0.11561561665384615,0.7928730512249443
377,8,23.71683641591512,2.4690265486725664,0.0258723106391303,0.1003853468595459,-0.4327006587678077,United States,0.058874618875,0.5994694960212201
352,12,23.68816487642045,1.532967032967033,-0.0630536386240189,-0.2813628965732859,0.4028050581867211,Uruguay,0.10596009485000002,0.7215909090909091
480,7,21.303207288958333,1.8324607329842928,-0.0768010803906008,0.4096422777905029,-1.8972966783086664,Bolivia,0.11255208500000001,0.7729166666666667
458,13,24.38012781004367,3.632478632478633,0.0950353945172168,0.1296250752830334,1.032273733732037,Panama,0.10311997779230768,0.777292576419214
454,20,21.21234945991189,1.8201438848920863,-0.0473515000914761,-0.2514613817479512,-0.0119984301031544,Mexico,0.04688132935,0.76431718061674
319,9,25.780144162068964,1.764102564102564,-0.0655281738344446,-0.266027254664427,-1.761104873666843,Ecuador,0.033983251,0.768025078369906
392,8,22.483575575663263,2.3916666666666666,0.1767867982065006,-0.0526304549678227,-0.2020429291064821,Jamaica,0.083448105375,0.7857142857142857
436,17,20.275575130045876,2.9035087719298245,-0.1331864674129387,-0.3926928568259745,1.0176787430291037,Venezuela,0.10084764623529412,0.7889908256880734
421,15,21.109895531591448,2.2748538011695905,0.0349529202967627,-0.6328210839225119,0.1661634262579456,Paraguay,0.04611172946,0.8479809976247031
500,17,19.2358851634,2.393103448275862,0.0125356939458924,-0.3586653608587373,-1.2147009541674796,Brazil,0.22045234405882352,0.85
531,18,22.378849722787194,2.3576642335766422,-0.0287705128922044,-0.0240812429692201,-2.017125009020382,Uruguay,0.12894234863888887,0.815442561205273
353,4,23.0752596592068,2.055555555555556,0.0644474780926926,-1.8641361194337505,1.7041328804136482,Bolivia,0.012690600625,0.8101983002832861
313,23,25.646300571565494,2.463414634146341,0.0561458544099183,-0.1936324765561338,0.796028233326002,Ecuador,0.1013736737304348,0.6996805111821086
377,7,24.96662303527852,1.5928571428571427,0.184323542497053,0.1670296145491393,-0.667805951297445,Jamaica,0.13353527528571427,0.7400530503978779
359,10,23.385469116155992,2.422360248447205,-0.1404521483554481,-0.1418546390979679,1.3684826209659773,Venezuela,0.1138640792,0.6991643454038997
530,18,21.718355906792453,2.0,0.0614728700445947,-0.4278263288338149,0.0012956523570828,Mexico,0.13246236755555554,0.7679245283018868
406,9,23.584139771206896,1.7790697674418603,0.0488439877461477,0.1562665742424364,0.1643842708538002,Peru,0.06404881753333334,0.6970443349753694
405,5,22.9694401168642,1.945454545454545,-0.0090972273228723,-0.1118065032738713,0.9000182032432358,Canada,0.1818096428,0.7407407407407407
395,3,22.76046366962025,2.0929203539823007,-0.254623240832677,0.141350934100799,0.0112878895320355,Chile,0.0436627405,0.8481012658227848
596,22,19.217712287583893,2.0903225806451613,-0.1632399644699599,0.1796117921050971,-3.005901941173803,Argentina,0.1265481965909091,0.8523489932885906
748,20,20.66739100735294,2.445544554455445,0.4472985459053258,-0.1875086379013092,-1.8476205291330052,Brazil,0.08105960679999999,0.8556149732620321
262,2,24.16338897748092,2.2803738317757007,-0.0117222588368517,0.3035650442920232,-1.1490465287589915,Costa Rica,0.0183652835,0.8358778625954199
561,11,21.29757862335116,1.712230215827338,-0.2399734175952131,0.0952158883763986,0.3948896722500119,Colombia,0.05653825827272727,0.7468805704099821
291,11,23.38863246,2.4973262032085564,-0.1044578611715046,-0.1525812597646258,-0.4289917306223343,Paraguay,0.07523605400000001,0.6735395189003437
584,20,21.878028137842463,2.4214285714285717,0.120240062518838,0.4211597084290796,2.830666231648363,United States,0.12023419040000001,0.7585616438356164
391,6,21.38476249475704,2.374301675977654,-0.1634878990447819,0.1769202713397079,-1.2018565826087992,Bolivia,0.024948463733333332,0.7391304347826086
298,9,27.743129547818796,2.3705882352941177,0.047408257149559,0.2829155301439158,-1.3033676674993258,Ecuador,0.08173239630000001,0.7416107382550335
550,14,22.157799632090907,1.9406779661016949,0.1717338819337041,0.0719250062416351,0.8612227318324266,Venezuela,0.11321560992857145,0.7854545454545454
565,20,20.25318844070797,2.0985915492957745,0.1451992097702683,-0.1315664280238487,-1.395551163769005,Mexico,0.05680401635,0.7433628318584071
375,13,24.856549156000003,3.088235294117647,0.0971483199746698,0.0098568528365188,1.9813629980963363,Jamaica,0.03893532876923077,0.72
323,7,24.28359916501548,2.208333333333333,0.0064720645161239,-0.0195813586164153,0.9336389191973776,Peru,0.09675360128571428,0.7492260061919505
558,11,21.21785066648745,1.7027027027027026,-0.028650193441171,-0.1504089246763943,0.3258179105835578,Chile,0.09316035336363636,0.8207885304659498
652,19,22.200727235889573,2.196969696969697,0.1669406876905437,-0.0968075957802945,-2.2095723537516028,Argentina,0.18622585794736843,0.8052147239263804
353,10,20.19443310793201,2.5621890547263684,0.1768129073202938,-0.1422077065743732,-0.7518283663261063,Canada,0.0977299485,0.8413597733711048
444,7,21.316641792117117,3.761904761904762,0.0260764610976664,0.0623164650146017,-3.013245754931772,Netherlands,0.05888174414285714,0.8243243243243243
621,9,20.46490839388084,4.378048780487805,0.1089166299319563,-0.1662091786767136,2.773787655902227,England,0.139252949,0.8760064412238325
593,16,19.935906265092747,1.8467153284671531,-0.0373708707990644,0.4327235624561339,-1.4057543232357017,Spain,0.11198207025,0.8279932546374368
324,9,23.198165880555557,2.74375,-0.0335880251016396,0.2933593453371275,-1.0714089816021222,England,0.08070863299999999,0.8271604938271605
542,6,20.287601117343176,2.4690265486725664,0.0955037978774602,-0.1489756794770324,1.7517175044695363,Spain,0.07186685233333333,0.8745387453874539
393,9,22.29502213409669,2.58641975308642,0.2256453399605394,-0.0677625310701537,-1.7254270407269907,France,0.09452941044444445,0.7735368956743003
569,11,18.791254860105447,3.4285714285714284,0.0068661172364129,-0.2296874636183339,-0.6671636947521264,Netherlands,0.06535719227272728,0.8312829525483304
396,15,23.208826604292927,2.5276073619631902,0.1518651581686732,0.000390020627289,-1.0619001043326148,Turkey,0.07882885826666668,0.851010101010101
927,19,18.887307385005396,3.0,-0.1502065729307991,-0.0850678697690529,2.888707841568318,Portugal,0.23909466636842105,0.8651564185544768
625,25,18.7858266872,5.583333333333333,0.2174026427934712,-0.5529223797396443,2.928041085367499,France,0.19939622264,0.8224
490,11,20.274543769795923,2.183006535947712,-0.1574357258574095,0.2726848654153819,-0.0380340979692567,Netherlands,0.13729169263636362,0.7163265306122449
424,9,22.664257005660374,2.1366120218579234,-0.0241677919425971,-0.1438426886088405,-1.113920826971216,Austria,0.11754430166666668,0.8136792452830188
587,16,18.46393319028961,3.108974358974359,-0.1630945304173549,0.1966139198753126,-2.231391734838529,Denmark,0.0458330876875,0.8398637137989778
577,12,20.09052379688041,3.940170940170941,-0.1028884535838138,0.3261925886962036,-3.007473626746529,England,0.09772544125,0.75736568457539
738,18,20.844197367615173,2.9322033898305087,0.0423204089470711,-0.0325883058728688,-2.20562856924754,England,0.24747451305555554,0.8550135501355014
673,16,18.799664400742945,2.88,-0.0318765344154093,-0.2296077911362759,3.013793673529892,Switzerland,0.27096290618749996,0.9197622585438335
606,19,20.89111636782178,2.715909090909091,0.0742163360596693,-0.2973080627943114,0.9941938212382804,Spain,0.080739696,0.8498349834983498
655,23,19.263026261221373,2.1932367149758454,-0.2044429205924844,0.2296253348775306,-1.9490232748448024,Germany,0.07082932982608695,0.833587786259542
404,14,21.84581971980198,1.9013452914798208,-0.1581619873318359,-0.4485097903647506,1.8170429741855472,Ukraine,0.050655002164285715,0.7648514851485149
600,12,19.65192349866667,5.292307692307692,-0.1625744123021444,0.3059252484108165,1.0925165723007966,Belgium,0.05283204733333333,0.9016666666666666
266,12,28.83250101278195,2.7092198581560285,0.1463450221450102,-0.2468879949519707,-0.251397366389003,Czech Republic,0.11752688044999998,0.7669172932330827
543,18,21.242296585267034,1.8888888888888888,0.0903367549103955,0.0756457469652907,-2.1037864387859178,Turkey,0.06764131597222223,0.8342541436464088
628,21,19.026363850796177,2.918032786885246,0.2649651163983286,0.1104522985689022,-0.7357010441265033,Austria,0.11847134323809524,0.7691082802547771
427,6,22.02508619976581,2.09,-0.0168991081628259,-0.0316838204270987,-1.4942524216118425,Turkey,0.14708472891666666,0.7400468384074942
318,5,23.771399515094338,2.5828220858895707,-0.2023158079858142,-0.0140683180654128,-0.7211848906200712,Romania,0.0535402182,0.6226415094339622
559,24,19.585501855098396,2.875,0.0484741264098988,-0.557507549088753,-1.0914506726702096,Netherlands,0.10942652083333333,0.7978533094812165
842,23,19.324814980522564,2.1739130434782608,-0.1933570479513565,0.1638018448528584,-2.3593670743667032,Portugal,0.17702942939130437,0.8420427553444181
349,13,24.13597982464184,2.5267175572519083,0.0981789109967169,-0.0449448744459032,-0.186290753106602,Slovenia,0.23584894907692308,0.6532951289398281
647,19,18.36781864729521,3.6693548387096775,-0.1388578940396582,-0.2064938241486119,2.52366390201182,France,0.0664216787368421,0.8794435857805255
522,5,20.186416290038316,2.895833333333333,-0.1037006966896943,-0.8110274923097464,-1.709993259346433,Belgium,0.0726427852,0.8180076628352491
850,35,17.793101545411766,3.152941176470588,0.0386768033278742,0.0621324438710125,2.067360702004484,Spain,0.07899218217142857,0.86
285,4,21.071960542105263,2.598901098901099,0.0768689969133241,-0.2344654375590502,1.273873425613463,Georgia,0.0282694105,0.7473684210526316
872,16,21.3950815190367,2.8652482269503547,0.2674228217937244,0.2954063691289009,-0.9732651210575716,England,0.0991712813125,0.8165137614678899
514,13,20.886232226848254,2.925764192139738,-0.0329025308728869,0.0440098569450447,-1.1882687675820958,Slovakia,0.11906516338461538,0.8015564202334631
599,10,19.76520213472454,3.5736434108527133,0.211895113747577,-0.5634840926486463,1.0755874819843128,Denmark,0.055153242400000003,0.8631051752921536
534,5,22.30442606966292,3.152317880794702,-0.2232037893370766,0.4535115099888271,-0.159221777542858,Serbia,0.0648884884,0.7528089887640449
432,10,20.65446298333333,3.0903225806451613,-0.1736376087640584,0.0080751986181062,0.4184802114003987,Albania,0.050315427999999995,0.875
630,16,20.351701418571427,2.1420118343195265,0.0645382202843838,-0.0660784236634428,0.9481925643941286,Spain,0.0594820390625,0.8603174603174604
575,15,19.62629523008696,3.336206896551724,-0.0251290079423984,0.1678568538827845,-2.7673262876716587,Germany,0.14844141856,0.871304347826087
475,10,20.432567563789476,2.6506024096385543,-0.0339552208681247,-0.0506926281797922,-0.7871126613640441,Denmark,0.10734953480000001,0.7642105263157895
562,16,17.923054588790038,3.6293103448275854,-0.1676457870477887,-0.0664711796029919,-3.1243573054280502,Switzerland,0.04889729725,0.8558718861209964
563,11,18.57750620195382,2.533783783783784,0.1287873459843269,-0.1092381535064491,2.522133385306273,Italy,0.06596890136363637,0.7673179396092362
539,4,21.354313215769945,2.5511811023622046,0.0299135079243599,0.0856372109243117,-1.2335362263399048,Scotland,0.0458838135,0.7625231910946196
405,14,22.552581402469137,1.851851851851852,-0.1032503443071903,-0.1925906155905654,-0.6460659719598946,Hungary,0.07150093521428572,0.6962962962962963
424,9,19.25934849056604,3.977443609022557,0.2944629342647535,-0.0117222861321605,1.401371747925503,Netherlands,0.08202036688888888,0.7712264150943396
697,15,17.767492718077477,3.8105263157894735,0.1463263271809038,0.1177434433118243,-2.4998708950652726,France,0.0812268245666667,0.8823529411764706
624,20,19.86332854567308,3.4,0.1405039512620983,0.4218815655370763,-2.7155031113706807,Spain,0.07669402111000001,0.9326923076923077
477,4,20.510599453668764,1.8875,-0.1377350784499539,0.2060148524213945,1.7696770818432417,Italy,0.0358498405,0.7526205450733753
683,21,17.275064432650073,2.0661764705882355,-0.0025034867795616,-0.025829348908566,0.9808899729788196,Croatia,0.08850475866666667,0.8682284040995608
340,14,22.45545385,1.985781990521327,-0.1272773442368962,-0.233056930022416,1.6451776723764198,Albania,0.09470428607142857,0.8294117647058824
758,19,16.679428911081793,2.3846153846153846,0.1037921104813945,-0.5146220476746155,1.7406637011661352,Germany,0.07808909705263158,0.9340369393139841
337,11,22.260303971513352,3.470967741935484,-0.0592314202944973,-0.318068002791472,-0.0746034969876498,Hungary,0.1116393920909091,0.7329376854599406
529,5,19.57777908979206,1.8285714285714283,0.0528270676322925,0.1952929675751252,-0.7030402289661108,Austria,0.149663465,0.7939508506616257
499,14,20.175492798997997,2.86013986013986,0.1119673839156988,-0.5530329267201203,-0.1892138220056558,France,0.13603798392857142,0.7615230460921844
601,16,20.831004013311148,2.507936507936508,-0.3082826091399853,0.2672664960467801,-0.883952153040189,Belgium,0.1084445131875,0.8252911813643927
399,10,23.554868161904764,2.865497076023392,-0.12193882948422,0.1874122129905954,1.6206900638938613,Slovakia,0.06871612934,0.7894736842105263
855,17,16.931160385380117,5.236111111111111,0.2241870239006606,0.1069895570854147,3.0328464069203034,Italy,0.08528215605882353,0.9157894736842105
406,8,20.347035946798037,4.869230769230769,0.0613546433665416,-0.2587959642352746,1.312100783179573,Albania,0.04432456925,0.7561576354679803
323,12,20.374852278018576,2.613496932515337,0.0876475544304157,0.2310721061017905,-0.3380290690086172,Poland,0.07576313019166667,0.7616099071207431
631,21,19.6211390566561,2.240740740740741,-0.1851568294937691,0.0274080955273414,-2.7793497446986843,Netherlands,0.06251214833333334,0.8938193343898574
598,14,20.3334061777592,4.986666666666666,0.0375030975759955,-0.6350280737867131,0.9678503335918616,Slovakia,0.05329561017857143,0.7859531772575251
455,13,22.887240405934065,3.651515151515152,-0.2910421628186386,0.3536162561804755,-1.3748670536926524,Ukraine,0.13320425234615385,0.8725274725274725
353,5,21.537085656940512,2.4642857142857144,-0.0467276039925027,-0.2350832136315542,0.0173092805845831,Georgia,0.2359845296,0.886685552407932
567,27,19.0890297957672,2.2125984251968505,-0.1512295181263999,0.1352844225626677,-1.3613587397670062,Czech Republic,0.10612786632222225,0.7777777777777778
611,22,16.7390061299509,3.88,0.0855644864396756,0.0035356643055325,0.8011355172333279,Turkey,0.1092341457590909,0.8576104746317512
488,14,20.91161525819672,2.6369426751592355,0.2311699267754591,-0.0238298545685302,-0.5563461122061878,Georgia,0.11275482214285715,0.7950819672131147
426,15,19.139468149295773,2.049382716049383,-0.1145359188844735,0.0817379949135337,-0.1202419523687779,Poland,0.09579237780000001,0.8051643192488263
489,15,20.51661707648261,1.685,0.2746517892589695,-0.1200777011510402,1.9047018285818949,Austria,0.12144655039999999,0.8466257668711656
299,7,22.81371485250836,2.588957055214724,0.0874536196434742,0.1922704243222846,-1.9358279305142996,Georgia,0.1922132958571429,0.8494983277591973
737,22,17.601072882496606,2.647058823529412,0.0740045241301823,-0.0922590504971404,2.865451944528914,Portugal,0.10709685395454546,0.8792401628222524
592,19,18.25319388800676,2.776978417266187,-0.1897657650801101,-0.0031479735751636,1.0426018676631272,France,0.09955094434736843,0.8614864864864865
441,10,18.11973649319728,1.958974358974359,-0.1871918797668472,0.1806909577244442,1.3686169741538103,Poland,0.11790940700000001,0.8798185941043084
279,10,22.77748899318997,3.6343283582089554,-0.0822792654459804,0.3449691865646093,-0.0104114996328314,Romania,0.11210513,0.7419354838709677
632,13,19.038830778322783,2.183673469387755,0.1638386057603348,0.0207993655601223,-2.644383547158882,Ukraine,0.04180584338461538,0.8686708860759493
495,13,22.10061342,3.10752688172043,-0.196356639847089,-0.4564697727475404,-0.0609367709431885,Slovakia,0.06498021853846156,0.6787878787878788
366,9,23.317611345628418,3.396694214876033,0.0153167296179106,0.1233733005242569,2.314040881732819,Romania,0.12465978700000001,0.7622950819672131
790,12,18.940988201392408,2.817073170731707,0.2464945926199458,0.1860161280783107,-1.8140252604246776,England,0.06301850008333333,0.8696202531645569
295,4,22.951583584067794,2.855769230769231,0.064302357786843,-0.2415108823276312,-2.6888265453921494,Slovenia,0.04122931825,0.7288135593220338
544,6,19.39086511433824,2.6193181818181817,0.1961495498774309,0.8155680690803244,2.213503549991706,Croatia,0.2472058425,0.84375
608,13,18.50589703865132,3.201550387596899,-0.039505547391788,-0.1518656092146462,2.0170999393148583,Italy,0.07579956561538462,0.8536184210526315
366,4,20.528938005737707,2.965909090909091,0.044854050143924,-0.0680502834021626,-0.6097118899784966,Switzerland,0.07002139974999998,0.7459016393442623
690,18,18.445525532173917,2.103703703703704,-0.0056733651513365,0.1950020713722106,2.132647847045825,Germany,0.08564879027777778,0.881159420289855
484,20,23.26408657520661,2.584070796460177,-0.2084556096407989,-0.2808396809714727,2.9792082461860043,Belgium,0.0822908463,0.8739669421487604
384,14,22.20426192239583,1.7916666666666667,-0.2112185124923684,-0.0540864942167318,-1.9357890280989152,Romania,0.08900264535714286,0.7552083333333334
468,11,18.920790398076925,3.313725490196078,-0.0033430035460315,-0.2172668738703706,-2.102843142026055,Turkey,0.07081698336363636,0.8205128205128205
611,12,19.42892688281506,2.573529411764706,-0.1763803527575052,0.3502555461553202,-2.964517967160821,Portugal,0.158435593,0.8134206219312602
389,12,22.970606306169664,2.3684210526315788,-0.1348773012379844,-0.3181161939611816,-1.2577259946995707,Slovenia,0.12934716983333333,0.8534704370179949
594,15,21.023930585858587,2.769230769230769,0.0743017699389259,0.1293989266130474,-0.5085968270907035,Serbia,0.097422052,0.8569023569023569
418,12,22.7589113277512,2.4475524475524475,0.1644006553394456,0.2362758739822228,2.228941424253126,Scotland,0.06432354733333334,0.7272727272727273
455,11,21.14566603252748,2.0445859872611467,0.1673016682753332,0.4033730629030884,-2.090943322492452,Switzerland,0.09001396518181819,0.756043956043956
753,19,19.337448925630813,2.282608695652174,-0.0564495081205999,-0.0738540933991487,2.743839470329657,Portugal,0.09671109882631579,0.848605577689243
274,5,23.602017983576644,2.803370786516854,0.1922470699860452,-0.0430484215038924,-0.9081963720828408,Czech Republic,0.0629533392,0.6861313868613139
548,6,20.50777770620438,3.217948717948718,-0.0226959926490601,-0.3046345985974882,1.7254614174968586,Serbia,0.04156754083333333,0.7591240875912408
618,5,19.718567672653723,3.60655737704918,0.3156241191851365,-0.0952897315854118,-2.731743003406972,England,0.1117628254,0.8592233009708737
343,11,23.548487759766765,2.673170731707317,0.0616509101383478,0.0650229213306732,-2.794550298274463,Slovenia,0.08785370466363636,0.6559766763848397
700,16,18.41486080242857,2.9894736842105263,0.0508840610060486,-0.0054598246590138,1.350296770535776,Denmark,0.0944524639375,0.7171428571428572
490,11,20.38171103367347,2.8304093567251463,-0.1337925938702976,-0.4729842817081134,3.0728181638099508,Spain,0.14247114445454545,0.7877551020408163
558,16,18.76965590107527,1.855263157894737,0.0079775543583894,0.2613610880459616,-2.335340032368096,Croatia,0.15513118,0.8207885304659498
484,6,21.13485620227273,2.184971098265896,-0.0637163182903966,-0.2921966072275435,1.04932903968838,Hungary,0.183807599,0.6797520661157025
492,15,20.10163790020325,2.3588235294117648,0.1963193538245437,-0.0571978788372274,-1.941647308075748,Switzerland,0.13971794473333335,0.7987804878048781
724,20,17.179017841436462,2.4038461538461537,-0.0916565030807692,0.1817645505528323,-2.794613828442517,Germany,0.0922316957,0.8066298342541437
275,1,23.19122743490909,3.142857142857143,0.1319622127677334,-1.4105433932259368,1.5155184316211967,Scotland,0.060525935,0.6872727272727273
