passes,shots,average_pass_length,ppda,avg_pass_angle_deep,avg_pass_angle_mid,avg_pass_angle_final,xg_per_shot,carries_per_pass,cluster,playstyle
531,18,22.378849722787194,2.3576642335766422,-0.0287705128922044,-0.0240812429692201,-2.017125009020382,0.1289423486388888,0.815442561205273,2,Possessional Play
353,4,23.0752596592068,2.055555555555556,0.0644474780926926,-1.8641361194337505,1.7041328804136482,0.012690600625,0.8101983002832861,3,Haramball
313,23,25.646300571565494,2.463414634146341,0.0561458544099183,-0.1936324765561338,0.796028233326002,0.1013736737304348,0.6996805111821086,3,Haramball
377,7,24.96662303527852,1.5928571428571427,0.184323542497053,0.1670296145491393,-0.667805951297445,0.1335352752857142,0.7400530503978779,3,Haramball
359,10,23.385469116155992,2.422360248447205,-0.1404521483554481,-0.1418546390979679,1.3684826209659773,0.1138640792,0.6991643454038997,3,Haramball
530,18,21.718355906792453,2.0,0.0614728700445947,-0.4278263288338149,0.0012956523570828,0.1324623675555555,0.7679245283018868,2,Possessional Play
406,9,23.584139771206896,1.7790697674418603,0.0488439877461477,0.1562665742424364,0.1643842708538002,0.0640488175333333,0.6970443349753694,3,Haramball
405,5,22.9694401168642,1.945454545454545,-0.0090972273228723,-0.1118065032738713,0.9000182032432358,0.1818096428,0.7407407407407407,3,Haramball
395,3,22.76046366962025,2.0929203539823007,-0.254623240832677,0.141350934100799,0.0112878895320355,0.0436627405,0.8481012658227848,1,Vertical
596,22,19.217712287583893,2.0903225806451613,-0.1632399644699599,0.1796117921050971,-3.005901941173803,0.1265481965909091,0.8523489932885906,4,Tiki-Taka
748,20,20.66739100735294,2.445544554455445,0.4472985459053258,-0.1875086379013092,-1.8476205291330048,0.0810596067999999,0.8556149732620321,2,Possessional Play
262,2,24.16338897748092,2.2803738317757007,-0.0117222588368517,0.3035650442920232,-1.1490465287589915,0.0183652835,0.8358778625954199,3,Haramball
561,11,21.29757862335116,1.712230215827338,-0.2399734175952131,0.0952158883763986,0.3948896722500119,0.0565382582727272,0.7468805704099821,1,Vertical
291,11,23.38863246,2.4973262032085564,-0.1044578611715046,-0.1525812597646258,-0.4289917306223343,0.075236054,0.6735395189003437,3,Haramball
584,20,21.878028137842463,2.421428571428572,0.120240062518838,0.4211597084290796,2.830666231648363,0.1202341904,0.7585616438356164,2,Possessional Play
391,6,21.38476249475704,2.374301675977654,-0.1634878990447819,0.1769202713397079,-1.2018565826087992,0.0249484637333333,0.7391304347826086,1,Vertical
298,9,27.7431295478188,2.3705882352941177,0.047408257149559,0.2829155301439158,-1.3033676674993258,0.0817323963,0.7416107382550335,3,Haramball
550,14,22.157799632090907,1.9406779661016949,0.1717338819337041,0.0719250062416351,0.8612227318324266,0.1132156099285714,0.7854545454545454,2,Possessional Play
565,20,20.25318844070797,2.0985915492957745,0.1451992097702683,-0.1315664280238487,-1.395551163769005,0.05680401635,0.7433628318584071,2,Possessional Play
375,13,24.856549156000003,3.088235294117647,0.0971483199746698,0.0098568528365188,1.9813629980963363,0.0389353287692307,0.72,3,Haramball
323,7,24.28359916501548,2.208333333333333,0.0064720645161239,-0.0195813586164153,0.9336389191973776,0.0967536012857142,0.7492260061919505,3,Haramball
558,11,21.21785066648745,1.7027027027027026,-0.028650193441171,-0.1504089246763943,0.3258179105835578,0.0931603533636363,0.8207885304659498,1,Vertical
652,19,22.200727235889573,2.196969696969697,0.1669406876905437,-0.0968075957802945,-2.2095723537516028,0.1862258579473684,0.8052147239263804,2,Possessional Play
353,10,20.19443310793201,2.5621890547263684,0.1768129073202938,-0.1422077065743732,-0.7518283663261063,0.0977299485,0.8413597733711048,2,Possessional Play
444,7,21.31664179211712,3.761904761904762,0.0260764610976664,0.0623164650146017,-3.013245754931772,0.0588817441428571,0.8243243243243243,2,Possessional Play
621,9,20.46490839388084,4.378048780487805,0.1089166299319563,-0.1662091786767136,2.773787655902227,0.139252949,0.8760064412238325,4,Tiki-Taka
593,16,19.935906265092747,1.8467153284671527,-0.0373708707990644,0.4327235624561339,-1.4057543232357017,0.11198207025,0.8279932546374368,2,Possessional Play
324,9,23.19816588055556,2.74375,-0.0335880251016396,0.2933593453371275,-1.0714089816021222,0.0807086329999999,0.8271604938271605,3,Haramball
542,6,20.287601117343176,2.4690265486725664,0.0955037978774602,-0.1489756794770324,1.7517175044695363,0.0718668523333333,0.8745387453874539,2,Possessional Play
393,9,22.29502213409669,2.58641975308642,0.2256453399605394,-0.0677625310701537,-1.7254270407269907,0.0945294104444444,0.7735368956743003,2,Possessional Play
569,11,18.791254860105447,3.4285714285714284,0.0068661172364129,-0.2296874636183339,-0.6671636947521264,0.0653571922727272,0.8312829525483304,2,Possessional Play
396,15,23.208826604292927,2.5276073619631902,0.1518651581686732,0.000390020627289,-1.0619001043326148,0.0788288582666666,0.851010101010101,2,Possessional Play
927,19,18.8873073850054,3.0,-0.1502065729307991,-0.0850678697690529,2.888707841568318,0.239094666368421,0.8651564185544768,4,Tiki-Taka
625,25,18.7858266872,5.583333333333333,0.2174026427934712,-0.5529223797396443,2.928041085367499,0.19939622264,0.8224,4,Tiki-Taka
490,11,20.274543769795923,2.183006535947712,-0.1574357258574095,0.2726848654153819,-0.0380340979692567,0.1372916926363636,0.7163265306122449,1,Vertical
424,9,22.66425700566037,2.1366120218579234,-0.0241677919425971,-0.1438426886088405,-1.113920826971216,0.1175443016666666,0.8136792452830188,1,Vertical
587,16,18.46393319028961,3.108974358974359,-0.1630945304173549,0.1966139198753126,-2.231391734838529,0.0458330876875,0.8398637137989778,4,Tiki-Taka
577,12,20.09052379688041,3.940170940170941,-0.1028884535838138,0.3261925886962036,-3.007473626746529,0.09772544125,0.75736568457539,2,Possessional Play
738,18,20.844197367615173,2.9322033898305087,0.0423204089470711,-0.0325883058728688,-2.20562856924754,0.2474745130555555,0.8550135501355014,2,Possessional Play
673,16,18.799664400742945,2.88,-0.0318765344154093,-0.2296077911362759,3.013793673529892,0.2709629061874999,0.9197622585438336,4,Tiki-Taka
606,19,20.89111636782178,2.715909090909091,0.0742163360596693,-0.2973080627943114,0.9941938212382804,0.080739696,0.8498349834983498,4,Tiki-Taka
655,23,19.263026261221373,2.1932367149758454,-0.2044429205924844,0.2296253348775306,-1.9490232748448024,0.0708293298260869,0.833587786259542,4,Tiki-Taka
404,14,21.84581971980198,1.9013452914798208,-0.1581619873318359,-0.4485097903647506,1.8170429741855472,0.0506550021642857,0.7648514851485149,1,Vertical
600,12,19.65192349866667,5.292307692307692,-0.1625744123021444,0.3059252484108165,1.0925165723007966,0.0528320473333333,0.9016666666666666,4,Tiki-Taka
266,12,28.83250101278195,2.7092198581560285,0.1463450221450102,-0.2468879949519707,-0.251397366389003,0.1175268804499999,0.7669172932330827,3,Haramball
543,18,21.242296585267034,1.8888888888888888,0.0903367549103955,0.0756457469652907,-2.1037864387859178,0.0676413159722222,0.8342541436464088,2,Possessional Play
628,21,19.026363850796177,2.918032786885246,0.2649651163983286,0.1104522985689022,-0.7357010441265033,0.1184713432380952,0.7691082802547771,2,Possessional Play
427,6,22.02508619976581,2.09,-0.0168991081628259,-0.0316838204270987,-1.4942524216118425,0.1470847289166666,0.7400468384074942,3,Haramball
318,5,23.771399515094338,2.5828220858895707,-0.2023158079858142,-0.0140683180654128,-0.7211848906200712,0.0535402182,0.6226415094339622,3,Haramball
559,24,19.5855018550984,2.875,0.0484741264098988,-0.557507549088753,-1.0914506726702096,0.1094265208333333,0.7978533094812165,4,Tiki-Taka
842,23,19.324814980522564,2.1739130434782608,-0.1933570479513565,0.1638018448528584,-2.3593670743667032,0.1770294293913043,0.8420427553444181,4,Tiki-Taka
349,13,24.13597982464184,2.5267175572519083,0.0981789109967169,-0.0449448744459032,-0.186290753106602,0.235848949076923,0.6532951289398281,0,Clinical Transition Play
647,19,18.36781864729521,3.6693548387096775,-0.1388578940396582,-0.2064938241486119,2.52366390201182,0.0664216787368421,0.8794435857805255,4,Tiki-Taka
522,5,20.18641629003832,2.895833333333333,-0.1037006966896943,-0.8110274923097464,-1.709993259346433,0.0726427852,0.8180076628352491,1,Vertical
850,35,17.793101545411766,3.152941176470588,0.0386768033278742,0.0621324438710125,2.067360702004484,0.0789921821714285,0.86,4,Tiki-Taka
285,4,21.071960542105263,2.598901098901099,0.0768689969133241,-0.2344654375590502,1.273873425613463,0.0282694105,0.7473684210526316,3,Haramball
872,16,21.3950815190367,2.8652482269503547,0.2674228217937244,0.2954063691289009,-0.9732651210575716,0.0991712813125,0.8165137614678899,2,Possessional Play
514,13,20.886232226848254,2.925764192139738,-0.0329025308728869,0.0440098569450447,-1.1882687675820958,0.1190651633846153,0.8015564202334631,2,Possessional Play
599,10,19.76520213472454,3.5736434108527133,0.211895113747577,-0.5634840926486463,1.0755874819843128,0.0551532424,0.8631051752921536,2,Possessional Play
534,5,22.30442606966292,3.152317880794702,-0.2232037893370766,0.4535115099888271,-0.159221777542858,0.0648884884,0.7528089887640449,1,Vertical
432,10,20.65446298333333,3.0903225806451613,-0.1736376087640584,0.0080751986181062,0.4184802114003987,0.0503154279999999,0.875,1,Vertical
630,16,20.351701418571427,2.1420118343195265,0.0645382202843838,-0.0660784236634428,0.9481925643941286,0.0594820390625,0.8603174603174604,2,Possessional Play
575,15,19.62629523008696,3.336206896551724,-0.0251290079423984,0.1678568538827845,-2.7673262876716587,0.14844141856,0.871304347826087,2,Possessional Play
475,10,20.43256756378948,2.6506024096385543,-0.0339552208681247,-0.0506926281797922,-0.7871126613640441,0.1073495348,0.7642105263157895,1,Vertical
562,16,17.923054588790038,3.6293103448275854,-0.1676457870477887,-0.0664711796029919,-3.1243573054280502,0.04889729725,0.8558718861209964,4,Tiki-Taka
563,11,18.57750620195382,2.533783783783784,0.1287873459843269,-0.1092381535064491,2.522133385306273,0.0659689013636363,0.7673179396092362,2,Possessional Play
539,4,21.354313215769945,2.5511811023622046,0.0299135079243599,0.0856372109243117,-1.2335362263399048,0.0458838135,0.7625231910946196,2,Possessional Play
405,14,22.552581402469137,1.851851851851852,-0.1032503443071903,-0.1925906155905654,-0.6460659719598946,0.0715009352142857,0.6962962962962963,3,Haramball
424,9,19.25934849056604,3.977443609022557,0.2944629342647535,-0.0117222861321605,1.401371747925503,0.0820203668888888,0.7712264150943396,2,Possessional Play
697,15,17.767492718077477,3.8105263157894735,0.1463263271809038,0.1177434433118243,-2.4998708950652726,0.0812268245666667,0.8823529411764706,2,Possessional Play
624,20,19.86332854567308,3.4,0.1405039512620983,0.4218815655370763,-2.7155031113706807,0.07669402111,0.9326923076923076,2,Possessional Play
477,4,20.510599453668764,1.8875,-0.1377350784499539,0.2060148524213945,1.7696770818432417,0.0358498405,0.7526205450733753,1,Vertical
683,21,17.275064432650073,2.0661764705882355,-0.0025034867795616,-0.025829348908566,0.9808899729788196,0.0885047586666666,0.8682284040995608,4,Tiki-Taka
340,14,22.45545385,1.985781990521327,-0.1272773442368962,-0.233056930022416,1.6451776723764198,0.0947042860714285,0.8294117647058824,1,Vertical
758,19,16.679428911081793,2.3846153846153846,0.1037921104813945,-0.5146220476746155,1.7406637011661352,0.0780890970526315,0.934036939313984,4,Tiki-Taka
337,11,22.260303971513352,3.470967741935484,-0.0592314202944973,-0.318068002791472,-0.0746034969876498,0.1116393920909091,0.7329376854599406,3,Haramball
529,5,19.57777908979206,1.8285714285714283,0.0528270676322925,0.1952929675751252,-0.7030402289661108,0.149663465,0.7939508506616257,2,Possessional Play
499,14,20.175492798998,2.86013986013986,0.1119673839156988,-0.5530329267201203,-0.1892138220056558,0.1360379839285714,0.7615230460921844,2,Possessional Play
601,16,20.831004013311148,2.507936507936508,-0.3082826091399853,0.2672664960467801,-0.883952153040189,0.1084445131875,0.8252911813643927,1,Vertical
399,10,23.554868161904764,2.865497076023392,-0.12193882948422,0.1874122129905954,1.6206900638938613,0.06871612934,0.7894736842105263,1,Vertical
855,17,16.931160385380117,5.236111111111111,0.2241870239006606,0.1069895570854147,3.0328464069203034,0.0852821560588235,0.9157894736842104,4,Tiki-Taka
406,8,20.34703594679804,4.869230769230769,0.0613546433665416,-0.2587959642352746,1.312100783179573,0.04432456925,0.7561576354679803,3,Haramball
323,12,20.374852278018576,2.613496932515337,0.0876475544304157,0.2310721061017905,-0.3380290690086172,0.0757631301916666,0.7616099071207431,2,Possessional Play
631,21,19.6211390566561,2.240740740740741,-0.1851568294937691,0.0274080955273414,-2.7793497446986843,0.0625121483333333,0.8938193343898574,4,Tiki-Taka
598,14,20.3334061777592,4.986666666666666,0.0375030975759955,-0.6350280737867131,0.9678503335918616,0.0532956101785714,0.7859531772575251,4,Tiki-Taka
455,13,22.887240405934065,3.651515151515152,-0.2910421628186386,0.3536162561804755,-1.3748670536926524,0.1332042523461538,0.8725274725274725,1,Vertical
353,5,21.537085656940512,2.4642857142857144,-0.0467276039925027,-0.2350832136315542,0.0173092805845831,0.2359845296,0.886685552407932,0,Clinical Transition Play
567,27,19.0890297957672,2.2125984251968505,-0.1512295181263999,0.1352844225626677,-1.3613587397670062,0.1061278663222222,0.7777777777777778,4,Tiki-Taka
611,22,16.7390061299509,3.88,0.0855644864396756,0.0035356643055325,0.8011355172333279,0.1092341457590909,0.8576104746317512,4,Tiki-Taka
488,14,20.91161525819672,2.6369426751592355,0.2311699267754591,-0.0238298545685302,-0.5563461122061878,0.1127548221428571,0.7950819672131147,2,Possessional Play
426,15,19.139468149295773,2.049382716049383,-0.1145359188844735,0.0817379949135337,-0.1202419523687779,0.0957923778,0.8051643192488263,1,Vertical
489,15,20.51661707648261,1.685,0.2746517892589695,-0.1200777011510402,1.9047018285818949,0.1214465503999999,0.8466257668711656,2,Possessional Play
299,7,22.81371485250836,2.588957055214724,0.0874536196434742,0.1922704243222846,-1.9358279305143,0.1922132958571429,0.8494983277591973,0,Clinical Transition Play
737,22,17.601072882496606,2.647058823529412,0.0740045241301823,-0.0922590504971404,2.865451944528914,0.1070968539545454,0.8792401628222524,4,Tiki-Taka
592,19,18.25319388800676,2.776978417266187,-0.1897657650801101,-0.0031479735751636,1.0426018676631272,0.0995509443473684,0.8614864864864865,4,Tiki-Taka
441,10,18.11973649319728,1.958974358974359,-0.1871918797668472,0.1806909577244442,1.3686169741538103,0.117909407,0.8798185941043084,1,Vertical
279,10,22.77748899318997,3.6343283582089554,-0.0822792654459804,0.3449691865646093,-0.0104114996328314,0.11210513,0.7419354838709677,3,Haramball
632,13,19.038830778322783,2.183673469387755,0.1638386057603348,0.0207993655601223,-2.644383547158882,0.0418058433846153,0.8686708860759493,2,Possessional Play
495,13,22.10061342,3.10752688172043,-0.196356639847089,-0.4564697727475404,-0.0609367709431885,0.0649802185384615,0.6787878787878788,1,Vertical
366,9,23.317611345628418,3.396694214876033,0.0153167296179106,0.1233733005242569,2.314040881732819,0.124659787,0.7622950819672131,3,Haramball
790,12,18.940988201392408,2.817073170731707,0.2464945926199458,0.1860161280783107,-1.8140252604246776,0.0630185000833333,0.8696202531645569,2,Possessional Play
295,4,22.951583584067794,2.855769230769231,0.064302357786843,-0.2415108823276312,-2.6888265453921494,0.04122931825,0.7288135593220338,3,Haramball
544,6,19.39086511433824,2.6193181818181817,0.1961495498774309,0.8155680690803244,2.213503549991706,0.2472058425,0.84375,2,Possessional Play
608,13,18.50589703865132,3.201550387596899,-0.039505547391788,-0.1518656092146462,2.0170999393148583,0.0757995656153846,0.8536184210526315,4,Tiki-Taka
366,4,20.528938005737707,2.965909090909091,0.044854050143924,-0.0680502834021626,-0.6097118899784966,0.0700213997499999,0.7459016393442623,3,Haramball
690,18,18.44552553217392,2.103703703703704,-0.0056733651513365,0.1950020713722106,2.132647847045825,0.0856487902777777,0.881159420289855,4,Tiki-Taka
484,20,23.26408657520661,2.584070796460177,-0.2084556096407989,-0.2808396809714727,2.9792082461860043,0.0822908463,0.8739669421487604,1,Vertical
384,14,22.20426192239583,1.7916666666666667,-0.2112185124923684,-0.0540864942167318,-1.9357890280989152,0.0890026453571428,0.7552083333333334,1,Vertical
468,11,18.920790398076925,3.313725490196078,-0.0033430035460315,-0.2172668738703706,-2.102843142026055,0.0708169833636363,0.8205128205128205,2,Possessional Play
611,12,19.42892688281506,2.573529411764706,-0.1763803527575052,0.3502555461553202,-2.964517967160821,0.158435593,0.8134206219312602,2,Possessional Play
389,12,22.970606306169664,2.3684210526315788,-0.1348773012379844,-0.3181161939611816,-1.2577259946995707,0.1293471698333333,0.8534704370179949,1,Vertical
594,15,21.023930585858587,2.769230769230769,0.0743017699389259,0.1293989266130474,-0.5085968270907035,0.097422052,0.8569023569023569,2,Possessional Play
418,12,22.7589113277512,2.4475524475524475,0.1644006553394456,0.2362758739822228,2.228941424253126,0.0643235473333333,0.7272727272727273,3,Haramball
455,11,21.14566603252748,2.0445859872611467,0.1673016682753332,0.4033730629030884,-2.090943322492452,0.0900139651818181,0.756043956043956,2,Possessional Play
753,19,19.337448925630813,2.282608695652174,-0.0564495081205999,-0.0738540933991487,2.743839470329657,0.0967110988263157,0.848605577689243,4,Tiki-Taka
274,5,23.602017983576644,2.803370786516854,0.1922470699860452,-0.0430484215038924,-0.9081963720828408,0.0629533392,0.6861313868613139,3,Haramball
548,6,20.50777770620438,3.217948717948718,-0.0226959926490601,-0.3046345985974882,1.7254614174968586,0.0415675408333333,0.7591240875912408,1,Vertical
618,5,19.718567672653723,3.60655737704918,0.3156241191851365,-0.0952897315854118,-2.731743003406972,0.1117628254,0.8592233009708737,2,Possessional Play
343,11,23.548487759766765,2.673170731707317,0.0616509101383478,0.0650229213306732,-2.794550298274463,0.0878537046636363,0.6559766763848397,3,Haramball
700,16,18.41486080242857,2.9894736842105263,0.0508840610060486,-0.0054598246590138,1.350296770535776,0.0944524639375,0.7171428571428572,4,Tiki-Taka
490,11,20.38171103367347,2.8304093567251463,-0.1337925938702976,-0.4729842817081134,3.0728181638099508,0.1424711444545454,0.7877551020408163,1,Vertical
558,16,18.76965590107527,1.855263157894737,0.0079775543583894,0.2613610880459616,-2.335340032368096,0.15513118,0.8207885304659498,2,Possessional Play
484,6,21.13485620227273,2.184971098265896,-0.0637163182903966,-0.2921966072275435,1.04932903968838,0.183807599,0.6797520661157025,3,Haramball
492,15,20.10163790020325,2.3588235294117648,0.1963193538245437,-0.0571978788372274,-1.941647308075748,0.1397179447333333,0.7987804878048781,2,Possessional Play
724,20,17.179017841436462,2.4038461538461537,-0.0916565030807692,0.1817645505528323,-2.794613828442517,0.0922316957,0.8066298342541437,4,Tiki-Taka
275,1,23.19122743490909,3.142857142857143,0.1319622127677334,-1.4105433932259368,1.5155184316211967,0.060525935,0.6872727272727273,3,Haramball
